epoch,step,train_loss,learning_rate,grad_norm,eval_loss,eval_accuracy_branch1,eval_precision_branch1,eval_recall_branch1,eval_f1_branch1,eval_accuracy_branch2,eval_precision_branch2,eval_recall_branch2,eval_f1_branch2,eval_lambda,eval_tn_branch2,eval_fp_branch2,eval_fn_branch2,eval_tp_branch2,eval_loss_branch1,eval_loss_branch2,eval_cm_branch1_actual0_pred0,eval_cm_branch1_actual0_pred1,eval_cm_branch1_actual0_pred2,eval_cm_branch1_actual0_pred3,eval_cm_branch1_actual0_pred4,eval_cm_branch1_actual0_pred5,eval_cm_branch1_actual0_pred6,eval_cm_branch1_actual0_pred7,eval_cm_branch1_actual0_pred8,eval_cm_branch1_actual0_pred9,eval_cm_branch1_actual0_pred10,eval_cm_branch1_actual1_pred0,eval_cm_branch1_actual1_pred1,eval_cm_branch1_actual1_pred2,eval_cm_branch1_actual1_pred3,eval_cm_branch1_actual1_pred4,eval_cm_branch1_actual1_pred5,eval_cm_branch1_actual1_pred6,eval_cm_branch1_actual1_pred7,eval_cm_branch1_actual1_pred8,eval_cm_branch1_actual1_pred9,eval_cm_branch1_actual1_pred10,eval_cm_branch1_actual2_pred0,eval_cm_branch1_actual2_pred1,eval_cm_branch1_actual2_pred2,eval_cm_branch1_actual2_pred3,eval_cm_branch1_actual2_pred4,eval_cm_branch1_actual2_pred5,eval_cm_branch1_actual2_pred6,eval_cm_branch1_actual2_pred7,eval_cm_branch1_actual2_pred8,eval_cm_branch1_actual2_pred9,eval_cm_branch1_actual2_pred10,eval_cm_branch1_actual3_pred0,eval_cm_branch1_actual3_pred1,eval_cm_branch1_actual3_pred2,eval_cm_branch1_actual3_pred3,eval_cm_branch1_actual3_pred4,eval_cm_branch1_actual3_pred5,eval_cm_branch1_actual3_pred6,eval_cm_branch1_actual3_pred7,eval_cm_branch1_actual3_pred8,eval_cm_branch1_actual3_pred9,eval_cm_branch1_actual3_pred10,eval_cm_branch1_actual4_pred0,eval_cm_branch1_actual4_pred1,eval_cm_branch1_actual4_pred2,eval_cm_branch1_actual4_pred3,eval_cm_branch1_actual4_pred4,eval_cm_branch1_actual4_pred5,eval_cm_branch1_actual4_pred6,eval_cm_branch1_actual4_pred7,eval_cm_branch1_actual4_pred8,eval_cm_branch1_actual4_pred9,eval_cm_branch1_actual4_pred10,eval_cm_branch1_actual5_pred0,eval_cm_branch1_actual5_pred1,eval_cm_branch1_actual5_pred2,eval_cm_branch1_actual5_pred3,eval_cm_branch1_actual5_pred4,eval_cm_branch1_actual5_pred5,eval_cm_branch1_actual5_pred6,eval_cm_branch1_actual5_pred7,eval_cm_branch1_actual5_pred8,eval_cm_branch1_actual5_pred9,eval_cm_branch1_actual5_pred10,eval_cm_branch1_actual6_pred0,eval_cm_branch1_actual6_pred1,eval_cm_branch1_actual6_pred2,eval_cm_branch1_actual6_pred3,eval_cm_branch1_actual6_pred4,eval_cm_branch1_actual6_pred5,eval_cm_branch1_actual6_pred6,eval_cm_branch1_actual6_pred7,eval_cm_branch1_actual6_pred8,eval_cm_branch1_actual6_pred9,eval_cm_branch1_actual6_pred10,eval_cm_branch1_actual7_pred0,eval_cm_branch1_actual7_pred1,eval_cm_branch1_actual7_pred2,eval_cm_branch1_actual7_pred3,eval_cm_branch1_actual7_pred4,eval_cm_branch1_actual7_pred5,eval_cm_branch1_actual7_pred6,eval_cm_branch1_actual7_pred7,eval_cm_branch1_actual7_pred8,eval_cm_branch1_actual7_pred9,eval_cm_branch1_actual7_pred10,eval_cm_branch1_actual8_pred0,eval_cm_branch1_actual8_pred1,eval_cm_branch1_actual8_pred2,eval_cm_branch1_actual8_pred3,eval_cm_branch1_actual8_pred4,eval_cm_branch1_actual8_pred5,eval_cm_branch1_actual8_pred6,eval_cm_branch1_actual8_pred7,eval_cm_branch1_actual8_pred8,eval_cm_branch1_actual8_pred9,eval_cm_branch1_actual8_pred10,eval_cm_branch1_actual9_pred0,eval_cm_branch1_actual9_pred1,eval_cm_branch1_actual9_pred2,eval_cm_branch1_actual9_pred3,eval_cm_branch1_actual9_pred4,eval_cm_branch1_actual9_pred5,eval_cm_branch1_actual9_pred6,eval_cm_branch1_actual9_pred7,eval_cm_branch1_actual9_pred8,eval_cm_branch1_actual9_pred9,eval_cm_branch1_actual9_pred10,eval_cm_branch1_actual10_pred0,eval_cm_branch1_actual10_pred1,eval_cm_branch1_actual10_pred2,eval_cm_branch1_actual10_pred3,eval_cm_branch1_actual10_pred4,eval_cm_branch1_actual10_pred5,eval_cm_branch1_actual10_pred6,eval_cm_branch1_actual10_pred7,eval_cm_branch1_actual10_pred8,eval_cm_branch1_actual10_pred9,eval_cm_branch1_actual10_pred10,eval_runtime,eval_samples_per_second,eval_steps_per_second
11.0,22583,1.1441,0.0780009741841208,12.759239196777344,0.8671112060546875,0.9117038119595664,0.9157339053011483,0.8981953508674689,0.9052063173008288,0.5,0.25,0.5,0.3333333333333333,0.04000000000000001,0,8211,0,8211,0.015056014060974121,0.8511019349098206,758,4,0,0,4,34,54,0,6,19,31,11,590,7,0,4,18,4,0,1,9,6,27,16,541,0,6,34,1,1,2,2,2,0,2,7,708,5,5,11,0,0,2,6,48,7,2,2,1401,214,10,8,10,27,83,22,19,3,1,34,1604,37,4,9,32,17,1,3,0,0,0,8,2865,0,1,1,1,0,0,0,0,0,0,0,1981,0,0,1,0,0,0,0,0,0,5,0,1969,0,0,8,6,0,0,39,62,33,2,0,1148,126,0,1,0,0,43,118,22,11,1,27,1407,16.707,982.944,30.766
12.0,24636,1.2103,0.0760009741841208,9.330185890197754,0.7699837684631348,0.9099987821215443,0.9079819519273733,0.8885599127998097,0.8969112872904789,0.47911338448422847,0.2544662309368192,0.47911338448422847,0.32463475586312956,0.0484,7861,350,8204,7,0.011323580518364906,0.7592253088951111,688,2,0,0,24,13,35,0,2,69,77,10,540,46,0,9,8,1,1,0,14,21,35,10,532,0,21,24,1,1,1,2,5,0,3,18,695,4,2,14,0,0,3,7,28,2,0,2,1524,81,6,4,5,59,101,32,4,4,1,128,1452,36,7,3,79,36,1,0,0,0,0,1,2871,0,2,2,3,0,0,0,0,0,0,0,1982,0,0,0,0,0,0,0,0,0,5,0,1969,0,0,2,3,0,0,34,10,25,1,0,1271,78,1,1,0,0,58,46,17,5,0,82,1420,16.8534,974.401,30.498
13.0,26689,1.2653,0.0740009741841208,19.342878341674805,0.9001697897911072,0.9085373279746681,0.9096843718188765,0.8867793206051787,0.8961803265717802,0.5,0.25,0.5,0.3333333333333333,0.0576,0,8211,0,8211,0.008898935280740261,0.8903179168701172,633,3,0,0,13,14,40,0,4,82,121,5,564,20,0,12,5,1,2,1,14,26,18,17,531,0,29,25,1,1,1,2,7,0,6,12,703,4,0,12,0,0,3,6,29,1,0,1,1512,82,7,7,6,42,125,26,11,1,1,109,1480,35,6,5,56,52,1,3,0,0,0,1,2870,0,2,1,2,0,0,0,0,0,0,0,1980,2,0,0,0,0,0,0,0,0,5,0,1969,0,0,2,7,0,0,47,22,22,4,0,1215,105,0,1,0,2,61,39,12,10,0,42,1463,17.5171,937.482,29.343
14.0,28742,1.3686,0.07200097418412081,26.77590560913086,1.177632451057434,0.906832298136646,0.9100102533192058,0.8880108439142188,0.8973936535813443,0.5,0.25,0.5,0.3333333333333333,0.06760000000000001,0,8211,0,8211,0.010030454024672508,1.165972352027893,727,2,0,0,6,14,59,1,5,39,57,11,571,8,0,8,8,5,2,0,15,22,41,20,504,0,33,14,1,1,5,2,11,0,5,5,710,5,1,11,0,0,3,6,36,4,0,3,1427,131,16,10,7,49,129,33,7,1,3,63,1527,49,7,9,39,44,0,1,0,0,0,2,2871,1,3,1,1,0,0,0,0,0,0,0,1980,2,0,0,0,0,0,0,0,0,6,0,1968,0,0,5,4,0,0,21,34,40,7,1,1182,130,0,1,0,3,43,60,31,13,2,52,1425,17.7337,926.035,28.984
15.0,30795,1.4533,0.07000097418412081,15.453106880187988,0.8511521816253662,0.9143222506393862,0.9155983850273667,0.895438105755779,0.9042004796100405,0.5,0.25,0.5,0.3333333333333333,0.07840000000000001,8211,0,8211,0,0.009075727313756943,0.8429403305053711,700,2,0,0,25,21,29,0,5,41,87,10,581,14,0,12,6,1,2,1,11,12,34,13,518,0,34,24,1,0,2,2,4,0,2,5,714,11,2,5,0,0,1,6,32,4,0,0,1536,91,7,5,11,24,102,23,10,3,4,96,1533,29,3,12,30,39,1,3,0,3,0,4,2861,0,5,1,2,0,0,0,0,0,0,0,1980,2,0,0,0,0,0,0,0,0,3,0,1971,0,0,5,5,0,0,55,35,21,4,1,1163,135,0,1,0,1,59,57,10,10,2,32,1458,16.8311,975.696,30.539
16.0,32848,1.5363,0.06800097418412081,18.356786727905273,0.8343526124954224,0.9064060406771404,0.903488001513423,0.8882778603008241,0.8950149172111087,0.499634636463281,0.24990862573099415,0.499634636463281,0.33317090997685467,0.09,8205,6,8211,0,0.008905444294214249,0.8264109492301941,704,1,1,0,16,25,34,0,4,53,72,12,576,10,0,9,9,0,1,0,14,19,41,17,515,0,25,26,1,0,1,2,4,0,5,10,707,5,1,7,0,0,3,8,39,3,0,3,1485,112,5,4,7,54,100,44,18,1,3,118,1459,30,4,6,66,33,1,4,0,0,0,0,2866,0,5,2,2,0,0,0,0,0,0,0,1978,4,0,0,0,0,0,0,0,0,3,0,1971,0,0,8,6,0,0,38,24,21,2,0,1228,97,0,6,0,2,52,72,11,7,1,83,1396,16.6957,983.606,30.786
17.0,34901,1.6491,0.0660009741841208,45.34097671508789,1.1276580095291138,0.8892339544513458,0.8886325505873437,0.8691307629876645,0.8770508453985605,0.5,0.25,0.5,0.3333333333333333,0.1024,8211,0,8211,0,0.008314180187880993,1.121133804321289,643,2,0,0,27,22,31,1,6,94,84,4,571,13,0,9,4,2,7,1,14,25,32,23,516,0,23,16,1,1,7,2,11,0,5,10,706,2,2,11,0,0,3,7,35,5,0,3,1405,137,10,18,12,58,129,35,20,1,12,77,1454,39,8,20,59,57,1,1,0,0,0,0,2865,0,7,2,4,0,0,0,0,0,0,0,1981,1,0,0,0,0,0,0,0,0,4,1,1969,0,0,6,7,0,0,22,21,32,14,5,1127,190,2,8,0,5,44,70,26,21,12,76,1366,16.7609,979.781,30.667
18.0,36954,1.715,0.0640009741841208,40.00391387939453,1.2990915775299072,0.8948970892704908,0.892504233924715,0.8780597354437378,0.8843374795666485,0.5,0.25,0.5,0.3333333333333333,0.11560000000000002,8211,0,8211,0,0.00862420815974474,1.2927840948104858,710,2,0,0,32,14,32,1,6,49,64,14,559,25,0,9,3,2,6,1,10,21,40,5,539,0,20,16,1,0,5,2,4,0,5,10,705,3,1,13,0,0,2,7,43,6,1,4,1476,82,8,19,9,39,125,52,19,2,11,148,1395,34,8,17,44,52,2,1,0,2,0,0,2867,1,3,1,3,0,0,0,0,0,0,0,1979,3,0,0,0,0,0,0,0,0,8,0,1966,0,0,12,7,0,0,36,23,36,11,4,1121,174,2,5,0,6,80,63,18,15,8,54,1379,17.0973,960.5,30.063
19.0,39007,1.8429,0.062000974184120795,17.662761688232422,0.8748197555541992,0.8742540494458653,0.8773398203217102,0.8517930828822361,0.8622022834458697,0.5,0.25,0.5,0.3333333333333333,0.1296,0,8211,0,8211,0.010462533682584763,0.8634680509567261,664,2,0,1,58,50,23,2,11,43,56,16,550,21,0,12,16,3,11,1,10,10,44,7,489,0,57,20,1,0,9,2,3,0,3,8,702,13,5,9,0,0,1,5,30,3,1,4,1477,111,4,32,29,34,87,26,9,1,16,178,1370,32,20,49,46,35,1,2,0,6,0,0,2826,0,32,4,9,0,0,0,0,0,0,0,1982,0,0,0,0,0,0,1,0,0,3,0,1970,0,0,12,5,0,1,49,34,42,53,20,996,212,1,4,0,5,81,68,14,45,24,57,1331,17.2638,951.238,29.773
20.0,41060,1.915,0.06000097418412081,31.200057983398438,1.4768058061599731,0.8872244549993911,0.8862681251786904,0.8689567682885748,0.8762823592705344,0.5,0.25,0.5,0.3333333333333333,0.1444,0,8211,0,8211,0.009220532141625881,1.4654737710952759,667,2,0,0,36,26,30,1,8,56,84,13,572,12,0,11,6,2,3,2,13,16,35,14,519,0,26,23,2,0,7,2,4,0,7,9,699,1,1,13,0,0,4,12,40,5,0,2,1448,100,10,22,13,57,115,48,20,3,9,163,1341,35,10,25,71,57,1,3,0,1,0,0,2859,0,10,3,3,0,0,0,0,0,0,0,1978,4,0,0,0,0,0,0,0,0,4,1,1969,0,0,6,8,0,0,32,23,35,19,2,1158,141,4,6,1,0,75,41,17,27,15,84,1360,17.2024,954.636,29.88
21.0,43113,1.9049,0.058000974184120806,42.50670623779297,1.3802239894866943,0.8809523809523809,0.8821251205726285,0.8596361521913504,0.869371338309719,0.5,0.25,0.5,0.3333333333333333,0.16000000000000003,0,8211,0,8211,0.008972015231847763,1.3693128824234009,670,1,2,0,46,28,34,2,9,52,66,9,552,20,0,21,7,3,8,1,15,14,33,12,506,0,46,17,4,1,8,2,3,0,6,9,697,3,1,18,1,0,4,7,26,5,1,3,1448,110,14,32,18,57,98,37,19,4,14,156,1362,43,13,29,67,38,1,1,0,0,0,0,2865,0,9,1,3,0,0,0,0,0,0,2,1975,5,0,0,0,0,0,0,0,0,4,0,1970,0,0,4,6,0,0,45,24,53,30,3,1093,166,3,5,1,3,76,50,33,42,13,75,1329,17.2781,950.45,29.749
22.0,45166,1.9524,0.056000974184120804,36.41196060180664,1.2603449821472168,0.8889903787601997,0.8939883277281605,0.8666089497643147,0.8780803986965512,0.5,0.25,0.5,0.3333333333333333,0.17639999999999997,0,8211,0,8211,0.008875981904566288,1.2497512102127075,688,2,1,1,71,38,17,0,4,39,49,13,547,14,0,38,16,0,3,1,8,10,35,6,489,0,64,29,0,0,5,2,2,0,2,6,709,10,2,5,0,0,2,10,20,2,0,5,1537,102,4,7,8,32,95,32,9,4,10,202,1406,22,6,16,46,29,2,5,0,4,0,5,2844,0,4,8,8,0,0,0,0,0,0,3,1977,1,0,1,0,0,0,0,0,0,22,1,1951,0,0,5,5,0,0,84,48,12,8,2,1090,170,1,3,0,5,117,69,12,9,8,45,1361,17.2652,951.161,29.771
23.0,47219,2.0673,0.0540009741841208,29.910343170166016,0.9892410635948181,0.8687127024722933,0.8802721987476141,0.8353148786719583,0.8518872749612608,0.5,0.25,0.5,0.3333333333333333,0.1936,0,8211,0,8211,0.009770996868610382,0.9783230423927307,688,2,0,0,81,32,17,0,8,40,42,11,510,4,0,48,12,0,4,2,49,10,49,16,388,0,142,23,1,0,6,3,4,1,4,5,691,21,4,9,0,0,3,8,16,1,0,3,1540,102,3,19,12,38,78,30,8,1,7,232,1356,25,8,25,63,27,3,2,0,2,0,7,2835,0,12,14,5,0,0,0,0,0,0,0,1953,29,0,0,0,0,0,0,0,0,3,0,1971,0,0,5,2,0,0,95,48,14,16,2,1089,153,4,4,0,0,172,86,8,26,18,67,1245,16.8413,975.104,30.52
