epoch,step,train_loss,learning_rate,grad_norm,eval_loss,eval_accuracy_branch1,eval_precision_branch1,eval_recall_branch1,eval_f1_branch1,eval_accuracy_branch2,eval_precision_branch2,eval_recall_branch2,eval_f1_branch2,eval_lambda,eval_tn_branch2,eval_fp_branch2,eval_fn_branch2,eval_tp_branch2,eval_loss_branch1,eval_loss_branch2,eval_cm_branch1_actual0_pred0,eval_cm_branch1_actual0_pred1,eval_cm_branch1_actual0_pred2,eval_cm_branch1_actual0_pred3,eval_cm_branch1_actual0_pred4,eval_cm_branch1_actual0_pred5,eval_cm_branch1_actual0_pred6,eval_cm_branch1_actual0_pred7,eval_cm_branch1_actual0_pred8,eval_cm_branch1_actual0_pred9,eval_cm_branch1_actual0_pred10,eval_cm_branch1_actual1_pred0,eval_cm_branch1_actual1_pred1,eval_cm_branch1_actual1_pred2,eval_cm_branch1_actual1_pred3,eval_cm_branch1_actual1_pred4,eval_cm_branch1_actual1_pred5,eval_cm_branch1_actual1_pred6,eval_cm_branch1_actual1_pred7,eval_cm_branch1_actual1_pred8,eval_cm_branch1_actual1_pred9,eval_cm_branch1_actual1_pred10,eval_cm_branch1_actual2_pred0,eval_cm_branch1_actual2_pred1,eval_cm_branch1_actual2_pred2,eval_cm_branch1_actual2_pred3,eval_cm_branch1_actual2_pred4,eval_cm_branch1_actual2_pred5,eval_cm_branch1_actual2_pred6,eval_cm_branch1_actual2_pred7,eval_cm_branch1_actual2_pred8,eval_cm_branch1_actual2_pred9,eval_cm_branch1_actual2_pred10,eval_cm_branch1_actual3_pred0,eval_cm_branch1_actual3_pred1,eval_cm_branch1_actual3_pred2,eval_cm_branch1_actual3_pred3,eval_cm_branch1_actual3_pred4,eval_cm_branch1_actual3_pred5,eval_cm_branch1_actual3_pred6,eval_cm_branch1_actual3_pred7,eval_cm_branch1_actual3_pred8,eval_cm_branch1_actual3_pred9,eval_cm_branch1_actual3_pred10,eval_cm_branch1_actual4_pred0,eval_cm_branch1_actual4_pred1,eval_cm_branch1_actual4_pred2,eval_cm_branch1_actual4_pred3,eval_cm_branch1_actual4_pred4,eval_cm_branch1_actual4_pred5,eval_cm_branch1_actual4_pred6,eval_cm_branch1_actual4_pred7,eval_cm_branch1_actual4_pred8,eval_cm_branch1_actual4_pred9,eval_cm_branch1_actual4_pred10,eval_cm_branch1_actual5_pred0,eval_cm_branch1_actual5_pred1,eval_cm_branch1_actual5_pred2,eval_cm_branch1_actual5_pred3,eval_cm_branch1_actual5_pred4,eval_cm_branch1_actual5_pred5,eval_cm_branch1_actual5_pred6,eval_cm_branch1_actual5_pred7,eval_cm_branch1_actual5_pred8,eval_cm_branch1_actual5_pred9,eval_cm_branch1_actual5_pred10,eval_cm_branch1_actual6_pred0,eval_cm_branch1_actual6_pred1,eval_cm_branch1_actual6_pred2,eval_cm_branch1_actual6_pred3,eval_cm_branch1_actual6_pred4,eval_cm_branch1_actual6_pred5,eval_cm_branch1_actual6_pred6,eval_cm_branch1_actual6_pred7,eval_cm_branch1_actual6_pred8,eval_cm_branch1_actual6_pred9,eval_cm_branch1_actual6_pred10,eval_cm_branch1_actual7_pred0,eval_cm_branch1_actual7_pred1,eval_cm_branch1_actual7_pred2,eval_cm_branch1_actual7_pred3,eval_cm_branch1_actual7_pred4,eval_cm_branch1_actual7_pred5,eval_cm_branch1_actual7_pred6,eval_cm_branch1_actual7_pred7,eval_cm_branch1_actual7_pred8,eval_cm_branch1_actual7_pred9,eval_cm_branch1_actual7_pred10,eval_cm_branch1_actual8_pred0,eval_cm_branch1_actual8_pred1,eval_cm_branch1_actual8_pred2,eval_cm_branch1_actual8_pred3,eval_cm_branch1_actual8_pred4,eval_cm_branch1_actual8_pred5,eval_cm_branch1_actual8_pred6,eval_cm_branch1_actual8_pred7,eval_cm_branch1_actual8_pred8,eval_cm_branch1_actual8_pred9,eval_cm_branch1_actual8_pred10,eval_cm_branch1_actual9_pred0,eval_cm_branch1_actual9_pred1,eval_cm_branch1_actual9_pred2,eval_cm_branch1_actual9_pred3,eval_cm_branch1_actual9_pred4,eval_cm_branch1_actual9_pred5,eval_cm_branch1_actual9_pred6,eval_cm_branch1_actual9_pred7,eval_cm_branch1_actual9_pred8,eval_cm_branch1_actual9_pred9,eval_cm_branch1_actual9_pred10,eval_cm_branch1_actual10_pred0,eval_cm_branch1_actual10_pred1,eval_cm_branch1_actual10_pred2,eval_cm_branch1_actual10_pred3,eval_cm_branch1_actual10_pred4,eval_cm_branch1_actual10_pred5,eval_cm_branch1_actual10_pred6,eval_cm_branch1_actual10_pred7,eval_cm_branch1_actual10_pred8,eval_cm_branch1_actual10_pred9,eval_cm_branch1_actual10_pred10,eval_runtime,eval_samples_per_second,eval_steps_per_second
24.0,49272,2.302,0.0520009741841208,39.805816650390625,1.006848931312561,0.7539585870889159,0.7617749372782785,0.7424096978913113,0.7435736390630958,0.5,0.25,0.5,0.3333333333333333,0.2116,8210,0,8210,0,0.010909381322562695,0.996735692024231,750,2,4,31,27,56,7,0,0,26,9,1,457,152,20,15,3,0,0,0,0,0,2,135,469,16,4,8,0,0,0,0,0,0,0,0,628,6,0,1,12,9,0,90,7,10,6,35,1189,538,0,0,0,23,4,19,8,2,30,342,1279,3,0,0,87,12,1,0,0,15,0,0,2718,47,7,25,65,0,0,0,20,0,0,32,1275,653,0,0,0,0,0,12,0,0,76,45,1843,0,0,18,4,6,2,308,226,0,0,0,840,20,10,0,0,103,64,279,83,0,16,141,932,17.3275,947.625,29.664
25.0,51325,2.3325,0.0500009741841208,43.599613189697266,1.442738652229309,0.755237515225335,0.755185839032607,0.7415084093015871,0.741231530847383,0.5,0.25,0.5,0.3333333333333333,0.2304,8210,0,8210,0,0.010812154971063137,1.4331609010696411,809,3,4,30,8,28,2,0,0,20,8,1,394,217,16,8,11,0,0,0,1,0,3,124,485,13,0,9,0,0,0,0,0,0,0,0,616,3,0,0,14,7,0,106,10,9,5,20,1215,528,0,0,0,25,0,18,4,5,25,402,1255,0,0,0,55,18,0,0,0,22,0,0,2680,53,4,44,75,0,0,0,28,0,0,53,1396,499,0,4,0,0,0,17,0,0,98,63,1798,0,0,44,1,6,0,392,141,0,0,0,830,10,20,0,1,87,89,314,55,0,13,126,923,17.2326,952.845,29.827
26.0,53378,2.3212,0.048000974184120804,32.84225082397461,1.001254677772522,0.7465286236297198,0.7467747196955244,0.7340089636403963,0.7332776216928198,0.5,0.25,0.5,0.3333333333333333,0.25,8210,0,8210,0,0.013114589266479015,0.9888538122177124,758,1,5,33,13,42,2,1,0,49,8,2,423,183,21,9,9,0,0,0,1,0,3,123,483,16,0,9,0,0,0,0,0,0,0,0,586,0,0,0,67,35,0,58,10,4,7,33,1168,559,0,0,1,26,4,39,10,7,36,315,1286,3,0,0,68,18,0,0,0,8,0,0,2571,86,43,91,79,0,0,0,12,0,0,5,1346,614,0,3,0,0,0,7,0,0,31,59,1879,0,0,38,4,11,2,330,202,0,1,0,826,10,29,0,1,99,61,266,48,4,32,156,932,17.1443,957.754,29.981
27.0,55431,2.3077,0.0460009741841208,44.94766616821289,1.3296189308166504,0.7390377588306942,0.742328735406772,0.72603309038694,0.7278705033671616,0.5,0.25,0.5,0.3333333333333333,0.27040000000000003,0,8210,0,8210,0.011804609559476376,1.3159310817718506,794,2,5,30,19,36,2,0,0,18,6,1,387,220,22,9,8,0,0,0,1,0,4,121,489,14,0,6,0,0,0,0,0,1,0,0,593,10,0,0,18,0,0,124,11,6,3,26,1261,483,0,0,0,21,1,14,2,4,27,452,1214,0,0,0,49,20,1,0,0,16,0,1,2657,55,3,48,97,0,0,0,35,0,0,112,1571,258,0,4,0,0,0,24,0,0,199,294,1459,0,0,35,2,7,0,419,161,0,0,0,793,7,22,0,2,85,141,289,51,0,7,114,917,17.1238,958.9,30.017
28.0,57484,2.3181,0.0440009741841208,40.69831085205078,1.1896389722824097,0.7540194884287454,0.7563540614656635,0.7429377973156673,0.740966805212738,0.5,0.25,0.5,0.3333333333333333,0.2916,8210,0,8210,0,0.011243742890655994,1.179468035697937,801,5,5,32,21,33,0,0,0,10,5,2,420,194,16,7,9,0,0,0,0,0,4,136,476,13,0,5,0,0,0,0,0,0,0,0,644,10,0,0,12,8,0,72,11,8,12,24,1247,490,0,0,0,20,0,21,12,6,26,415,1242,0,0,0,46,14,0,0,0,27,0,0,2689,58,7,25,72,0,0,0,28,0,0,26,1369,554,0,3,0,0,0,11,0,0,72,98,1795,0,0,29,3,12,1,403,177,0,0,0,790,9,18,0,2,104,139,273,52,0,15,117,908,17.2127,953.947,29.862
29.0,59537,2.3078,0.0420009741841208,63.67345428466797,1.349549412727356,0.7403166869671133,0.7422197050137895,0.7295718760521992,0.7302093238233418,0.5,0.25,0.5,0.3333333333333333,0.31360000000000005,0,8210,0,8210,0.011872836388647556,1.3357757329940796,798,2,5,31,16,29,1,0,0,22,8,1,391,224,14,12,5,0,0,0,1,0,5,111,499,13,1,5,0,0,0,0,0,1,0,0,598,19,0,0,20,7,0,101,15,10,9,24,1275,451,0,0,0,28,0,14,3,4,25,471,1190,0,0,0,60,15,1,0,0,28,0,1,2626,48,4,64,106,0,0,0,27,0,0,99,1489,354,0,11,0,0,0,15,0,0,137,249,1574,0,1,31,3,11,0,398,162,0,0,0,815,4,12,0,0,84,154,281,41,0,11,144,901,17.3912,944.156,29.555
30.0,61590,2.2989,0.0400009741841208,24.772924423217773,0.8895591497421265,0.744762484774665,0.7501257366784576,0.730782120436919,0.7342225012543387,0.4814250913520097,0.38637600134821437,0.4814250913520097,0.34429754195723944,0.3364,7707,503,8012,198,0.012368406169116497,0.8776654601097107,776,2,6,30,33,39,2,0,0,16,8,2,412,207,11,7,8,0,0,0,1,0,3,136,477,12,1,5,0,0,0,0,0,0,0,0,605,14,0,0,30,7,0,90,8,9,5,19,1324,419,0,0,0,28,0,15,8,3,21,506,1153,0,0,0,62,14,0,0,0,8,0,0,2749,50,4,32,35,0,0,0,11,0,0,106,1600,260,0,3,0,0,0,4,0,0,165,419,1388,0,0,37,4,5,0,444,98,0,0,0,833,3,21,1,1,79,158,217,50,0,19,170,912,17.186,955.428,29.908
31.0,63643,2.2684,0.0380009741841208,69.00655364990234,1.3502674102783203,0.7519488428745432,0.7567085203924581,0.7355751882708802,0.7389082226294438,0.5,0.25,0.5,0.3333333333333333,0.36,8210,0,8210,0,0.013023820705711842,1.338314175605774,784,1,6,26,28,30,5,0,0,22,10,2,396,221,15,5,8,0,0,0,1,0,3,118,494,13,0,6,0,0,0,0,0,0,0,0,586,7,0,0,15,11,0,127,7,10,5,19,1340,401,0,0,0,29,1,21,5,4,22,517,1141,0,0,0,53,19,0,0,0,4,0,0,2763,45,5,23,38,0,0,0,10,0,0,107,1331,529,0,3,0,0,0,3,0,0,170,75,1728,0,0,37,4,4,0,440,99,0,0,0,835,5,25,1,1,80,136,198,57,0,19,162,949,17.2938,949.473,29.722
32.0,65696,2.2626,0.0360009741841208,50.2303352355957,1.3677572011947632,0.7513398294762484,0.759060330235071,0.7369996457384431,0.7369714966130605,0.5,0.25,0.5,0.3333333333333333,0.3844,8210,0,8210,0,0.014315690845251083,1.3547528982162476,772,1,5,34,44,24,0,0,0,20,12,0,382,226,19,13,7,0,0,0,1,0,4,121,483,14,5,7,0,0,0,0,0,0,0,0,654,18,0,0,15,6,0,53,5,5,4,26,1378,368,0,0,0,26,0,10,3,3,23,561,1117,0,0,0,51,14,0,0,0,35,0,0,2741,50,4,25,23,0,0,0,35,0,0,58,1335,550,0,2,0,0,0,28,0,0,110,94,1744,0,0,27,1,6,1,461,95,1,0,0,826,6,12,0,0,111,181,207,44,0,11,157,905,17.3499,946.402,29.625
33.0,67749,2.2283,0.0340009741841208,40.34109878540039,0.7298809289932251,0.7350182704019489,0.7434006333321782,0.7207615536377463,0.7253331335399142,0.5005481120584653,0.750137103162513,0.5005481120584653,0.3345502042624541,0.4096,9,8201,0,8210,0.012561698444187641,0.7169508934020996,789,2,6,25,21,41,2,0,0,16,10,1,380,230,17,12,8,0,0,0,0,0,4,108,498,13,5,6,0,0,0,0,0,0,0,0,576,10,0,0,23,5,0,132,10,8,10,18,1298,442,0,0,0,26,0,18,7,5,23,496,1163,0,0,0,50,20,0,0,0,8,0,0,2721,49,4,31,65,0,0,0,11,0,0,139,1549,276,0,5,0,0,0,3,0,0,237,360,1376,0,0,27,2,10,0,440,138,0,0,0,798,9,14,0,1,82,158,258,48,0,14,132,921,17.2996,949.153,29.712
34.0,69802,2.1888,0.0320009741841208,60.89779281616211,0.9697054624557495,0.7451278928136419,0.7483139839099944,0.7299034743031133,0.7324977168587108,0.5,0.25,0.5,0.3333333333333333,0.43560000000000004,0,8210,0,8210,0.013341337442398071,0.9552642703056335,800,2,6,21,18,40,1,0,0,16,8,2,374,244,7,7,13,0,0,0,1,0,5,107,498,8,5,11,0,0,0,0,0,0,0,0,590,19,0,0,20,2,0,115,16,5,7,16,1262,477,0,0,0,29,0,21,4,4,20,483,1177,0,0,0,59,14,0,0,0,16,0,0,2706,47,4,40,65,0,0,0,14,0,0,53,1431,476,0,6,0,0,0,5,0,0,106,195,1670,0,0,35,2,5,0,393,165,0,0,0,822,2,20,0,1,84,156,242,43,0,14,163,905,17.384,944.546,29.567
35.0,71855,2.1268,0.0300009741841208,37.40220642089844,2.141634702682495,0.7459805115712546,0.7502005268453367,0.7292945156993603,0.7324437146152243,0.5,0.25,0.5,0.3333333333333333,0.4624000000000001,0,8210,0,8210,0.013479755260050297,2.1247940063476562,784,3,5,22,19,53,0,0,0,16,10,2,383,230,8,8,16,0,0,0,1,0,2,118,485,1,7,21,0,0,0,0,0,0,0,0,591,18,3,0,15,5,0,114,12,7,3,10,1244,508,0,0,0,28,0,23,4,3,19,432,1234,0,0,0,49,18,0,0,0,23,0,0,2710,59,6,33,47,0,0,0,16,0,0,38,1367,554,0,5,0,0,0,8,0,0,82,147,1739,0,0,45,2,3,0,406,150,0,0,0,814,4,23,0,1,81,116,299,40,0,10,160,898,17.4098,943.149,29.524
36.0,73908,2.0873,0.0280009741841208,47.55620193481445,1.1071075201034546,0.7504263093788064,0.7554485002906418,0.7337194584129013,0.738486245099622,0.5,0.25,0.5,0.3333333333333333,0.48999999999999994,0,8210,0,8210,0.013572693802416325,1.0921697616577148,762,4,6,19,27,57,0,0,0,27,10,1,394,224,4,10,14,0,0,0,1,0,3,121,487,1,4,18,0,0,0,0,0,0,0,0,607,10,1,0,24,5,0,99,7,9,5,8,1230,526,0,0,0,27,0,15,5,3,17,439,1233,0,0,0,54,16,0,0,0,17,0,0,2730,60,6,21,44,0,0,0,15,0,0,32,1562,365,0,6,0,0,0,4,0,0,88,294,1590,0,0,36,4,5,0,386,168,0,0,0,817,8,15,1,1,84,102,316,45,0,14,140,910,17.272,950.672,29.759
37.0,75961,2.0366,0.0260009741841208,51.37735366821289,1.3530693054199219,0.7315468940316687,0.7534212934019959,0.718181297731621,0.720944572040044,0.5,0.25,0.5,0.3333333333333333,0.5184,8210,0,8210,0,0.014818195253610611,1.33916437625885,772,1,6,22,31,50,0,0,0,18,12,1,360,258,6,10,12,0,0,0,1,0,3,91,515,2,3,20,0,0,0,0,0,0,0,0,586,11,1,0,11,10,0,127,10,3,7,13,1286,470,0,0,0,23,0,13,2,3,22,502,1186,0,0,0,38,16,0,0,0,36,0,0,2683,29,7,49,74,0,0,0,18,0,0,63,1080,813,0,6,0,0,0,5,0,0,117,8,1846,0,0,25,2,3,0,437,155,0,0,0,795,7,9,0,1,85,145,331,30,0,10,114,903,17.3817,944.671,29.571
38.0,78014,1.9842,0.0240009741841208,27.95781898498535,0.836550772190094,0.739768574908648,0.7526912912178392,0.7213733746759087,0.7303579166169755,0.5,0.25,0.5,0.3333333333333333,0.5476,8210,0,8210,0,0.014302711933851242,0.8226340413093567,777,1,4,10,29,60,1,0,0,13,17,1,368,241,2,20,15,0,0,0,1,0,4,106,492,0,8,24,0,0,0,0,0,1,0,0,557,12,1,0,20,6,0,149,9,4,5,6,1291,471,0,0,0,26,0,14,2,3,7,515,1178,0,0,0,45,18,0,0,0,15,0,0,2686,54,4,42,77,0,0,0,14,0,0,99,1509,351,0,7,0,0,0,4,0,0,178,236,1558,0,0,23,0,2,0,398,178,0,0,0,817,6,13,0,1,71,138,313,36,0,8,134,914,17.3846,944.511,29.566
39.0,80067,1.9387,0.0220009741841208,123.43572998046875,0.7793245911598206,0.7342874543239951,0.7396008657542565,0.7194406001679244,0.7240785068386365,0.5262484774665043,0.5443022375364956,0.5262484774665043,0.472508500048683,0.5776,6941,1269,6510,1700,0.013277888298034668,0.7662414312362671,754,2,4,29,20,58,2,0,0,20,23,2,400,216,10,9,10,0,0,0,1,0,4,130,475,9,2,14,0,0,0,0,0,0,0,0,579,16,0,0,28,3,0,120,12,6,4,17,1192,555,0,0,0,26,0,13,4,3,22,400,1272,0,0,0,54,14,0,0,0,25,0,0,2648,55,4,50,96,0,0,0,18,0,0,86,1526,345,0,5,0,0,0,5,0,0,186,287,1498,0,0,32,2,4,0,340,229,0,0,0,815,2,22,2,1,87,115,328,33,0,12,130,898,17.3843,944.532,29.567
40.0,82120,1.85,0.0200009741841208,97.1366195678711,1.1066967248916626,0.7461023142509136,0.7529208223696109,0.7301921263536975,0.7357589312581186,0.5,0.25,0.5,0.3333333333333333,0.6084,8210,0,8210,0,0.014247545041143894,1.0931073427200317,787,2,5,20,19,48,1,0,0,19,11,1,428,188,6,8,17,0,0,0,0,0,4,147,458,3,2,20,0,0,0,0,0,0,0,0,580,13,0,0,26,1,0,126,8,6,5,11,1240,519,0,0,0,23,0,14,2,3,20,459,1226,0,0,0,43,15,0,0,0,24,0,0,2698,57,8,34,57,0,0,0,15,0,0,40,1485,436,0,4,0,0,0,4,0,0,101,221,1650,0,0,33,2,2,0,388,194,0,0,0,800,5,14,2,0,85,127,332,31,0,12,126,899,17.408,943.242,29.527
41.0,84173,1.7929,0.0180009741841208,93.83282470703125,1.0221621990203857,0.7393422655298416,0.7523265871673931,0.7252112355746196,0.728468030277111,0.5,0.25,0.5,0.3333333333333333,0.6400000000000001,0,8210,0,8210,0.014780580997467041,1.0062263011932373,773,3,5,22,30,43,2,0,0,22,12,1,399,220,6,13,9,0,0,0,0,0,3,127,481,8,5,10,0,0,0,0,0,0,0,0,602,21,1,0,13,11,0,98,12,9,14,13,1251,487,0,0,0,26,0,21,4,5,20,476,1198,0,0,0,44,14,0,0,0,18,0,0,2729,40,6,34,51,0,0,0,11,0,0,76,1198,691,0,4,0,0,0,1,0,0,142,37,1796,0,0,28,2,7,0,379,191,0,0,0,810,7,18,3,2,81,150,286,34,0,12,139,903,17.2348,952.725,29.823
42.0,86226,1.7531,0.0160009741841208,31.182525634765625,0.7778192162513733,0.748964677222899,0.7618065767974715,0.7350943547606478,0.7393829817870311,0.5,0.25,0.5,0.3333333333333333,0.6723999999999999,0,8210,0,8210,0.01465622242540121,0.762706458568573,780,7,5,23,20,58,1,0,0,10,8,1,416,199,7,10,15,0,0,0,0,0,3,128,479,5,3,16,0,0,0,0,0,0,0,0,624,16,0,0,19,7,0,80,14,7,7,13,1227,521,0,0,0,23,0,23,8,6,21,433,1237,0,0,0,39,15,0,0,0,7,0,0,2777,42,5,14,33,0,0,0,11,0,0,94,1345,527,0,3,0,0,0,1,0,0,169,95,1711,0,0,33,2,3,0,378,209,0,0,0,795,4,27,2,1,86,130,314,40,0,17,104,907,16.1867,1014.414,31.754
43.0,88279,1.7082,0.0140009741841208,59.58917236328125,0.8875530362129211,0.7433008526187577,0.7533446640112504,0.7257437815280269,0.7324721221828322,0.5,0.25,0.5,0.3333333333333333,0.7055999999999999,0,8210,0,8210,0.014263663440942764,0.8724617958068848,756,4,5,14,31,68,0,0,0,19,15,1,398,220,2,11,16,0,0,0,0,0,3,124,483,0,5,19,0,0,0,0,0,1,0,0,566,35,9,0,19,2,0,114,7,8,9,7,1259,495,0,0,0,27,0,8,3,6,16,470,1212,0,0,0,55,12,0,0,0,35,0,0,2666,52,6,59,60,0,0,0,19,0,0,42,1425,489,0,5,0,0,0,4,0,0,105,139,1728,0,0,29,2,8,0,367,194,0,0,0,823,1,7,1,2,62,153,330,26,0,7,151,889,16.3002,1007.348,31.533
44.0,90332,1.6507,0.0120009741841208,57.066707611083984,0.8620927929878235,0.743727161997564,0.7492092184979168,0.72865451561408,0.7331990556346614,0.5,0.25,0.5,0.3333333333333333,0.7395999999999999,8210,0,8210,0,0.013009510934352875,0.8493703007698059,793,2,4,20,17,40,2,0,0,21,13,2,406,209,5,8,17,0,0,0,1,0,4,131,473,0,7,19,0,0,0,0,0,1,0,0,577,16,3,0,18,5,0,126,16,6,5,10,1194,547,0,0,0,34,0,24,3,6,20,387,1253,0,0,0,68,21,0,0,0,19,0,0,2704,49,8,29,69,0,0,0,13,0,0,82,1367,514,0,4,0,0,0,1,0,0,152,140,1683,0,0,35,2,3,0,347,198,0,0,0,836,3,25,2,0,78,101,311,33,0,12,140,926,16.4258,999.649,31.292
45.0,92385,1.5829,0.0100009741841208,54.90761184692383,0.9368441104888916,0.7440925700365408,0.7551184352919244,0.7307055386196101,0.7325470247236773,0.5,0.25,0.5,0.3333333333333333,0.7744,0,8210,0,8210,0.014688383787870407,0.9212362170219421,775,2,5,19,26,53,1,0,0,19,12,2,398,226,4,7,11,0,0,0,0,0,3,125,489,3,0,14,0,0,0,0,0,0,0,0,605,28,3,0,13,10,0,87,8,10,17,9,1195,543,0,0,0,30,0,13,6,8,19,402,1270,0,0,0,53,11,0,0,0,35,0,0,2662,63,20,34,64,0,0,0,14,0,0,16,1274,672,0,4,0,0,0,3,0,0,71,43,1859,0,0,33,2,8,0,345,223,0,0,0,812,1,20,1,3,81,145,328,29,0,16,126,879,16.3922,1001.695,31.356
46.0,94438,1.559,0.0080009741841208,34.320091247558594,0.7532764673233032,0.7481120584652863,0.7576763868820495,0.7325140289239563,0.7372294087698453,0.4917783191230207,0.42100884606848765,0.4917783191230207,0.3450927846598169,0.81,7923,287,8058,152,0.012232699431478977,0.74128657579422,782,1,4,23,27,32,2,0,0,28,13,1,401,212,2,20,11,0,0,0,1,0,5,128,474,5,7,15,0,0,0,0,0,0,0,0,610,9,1,0,21,3,0,102,17,4,4,13,1248,494,0,0,0,32,0,20,2,3,20,467,1194,0,0,0,55,21,0,0,0,8,0,0,2770,39,5,19,37,0,0,0,10,0,0,97,1282,588,0,3,0,0,0,1,0,0,161,61,1753,0,0,32,1,1,0,402,148,0,0,0,829,11,21,1,0,90,118,261,41,0,15,140,941,16.4858,996.006,31.178
47.0,96491,1.5199,0.006000974184120799,44.313411712646484,0.7915483713150024,0.7520706455542022,0.754528986042153,0.737017674352964,0.7393292649399045,0.5,0.25,0.5,0.3333333333333333,0.8464,0,8210,0,8210,0.013200514949858189,0.7777684926986694,789,2,5,19,16,40,1,0,0,27,13,1,387,234,3,10,12,0,0,0,1,0,3,119,495,2,2,13,0,0,0,0,0,0,0,0,610,9,1,0,21,3,0,102,14,7,12,11,1235,499,0,0,0,33,1,22,8,6,15,466,1181,0,0,0,60,24,0,0,0,14,0,0,2738,52,13,14,47,0,0,0,13,0,0,33,1385,546,0,3,0,0,0,4,0,0,90,136,1746,0,0,35,3,5,0,384,161,0,0,0,823,13,24,1,2,87,116,236,46,0,19,137,960,16.5378,992.879,31.08
48.0,98544,1.4786,0.0040009741841207985,36.65793991088867,0.7088019251823425,0.743848964677223,0.7541238097463825,0.7267081227262981,0.7321697440700204,0.5235079171741779,0.5237036240531894,0.5235079171741779,0.5225223541685613,0.8835999999999999,3925,4285,3539,4671,0.012034856714308262,0.6967732906341553,780,2,5,20,26,48,1,0,0,18,12,1,380,239,3,14,10,0,0,0,1,0,4,110,496,4,6,14,0,0,0,0,0,0,0,0,567,25,1,0,16,3,0,134,7,6,6,11,1259,495,0,0,0,28,0,17,4,4,14,481,1190,0,0,0,50,22,0,0,0,18,0,0,2702,52,9,21,76,0,0,0,13,0,0,58,1316,589,0,4,0,0,0,3,0,0,123,71,1779,0,0,30,2,3,0,406,164,0,0,0,812,7,15,1,1,82,147,273,33,0,13,130,933,16.2257,1011.974,31.678
49.0,100597,1.4623,0.002000974184120799,30.098447799682617,0.7231392860412598,0.7406211936662607,0.7514708871017874,0.724656200859736,0.7304125907712091,0.5759439707673569,0.5844747512257947,0.5759439707673568,0.5649607349268045,0.9216,6033,2177,4786,3424,0.012308133766055107,0.7109159827232361,796,2,5,14,24,41,0,0,0,16,14,1,401,217,2,10,16,0,0,0,1,0,4,132,473,0,6,19,0,0,0,0,0,1,0,2,552,41,5,0,11,5,0,129,9,7,6,6,1213,546,0,0,0,25,0,18,3,3,7,431,1257,0,0,0,49,14,0,0,0,41,0,1,2624,57,8,49,98,0,0,0,16,0,0,42,1340,573,0,9,0,0,0,5,0,0,110,72,1789,0,0,34,2,3,0,374,201,0,0,0,805,5,12,1,1,69,158,327,27,0,9,113,911,16.4507,998.132,31.245
50.0,102650,1.4437,9.74184120798831e-07,26.9149112701416,0.7062076926231384,0.7426309378806334,0.7587683422165181,0.7295816187491588,0.7331467837782547,0.5133373934226553,0.5792140687083216,0.5133373934226553,0.385599065028802,0.9603999999999999,471,7739,252,7958,0.013267837464809418,0.692886471748352,787,2,5,18,26,53,0,0,0,13,8,1,393,226,3,9,16,0,0,0,0,0,3,123,486,0,3,19,0,0,0,0,0,0,0,2,611,36,5,0,7,9,0,76,8,8,8,8,1196,560,0,0,0,24,0,15,5,4,13,424,1267,0,0,0,43,11,0,0,0,37,0,0,2676,54,9,30,72,0,0,0,17,0,0,43,1267,649,0,4,0,0,0,6,0,0,111,35,1824,0,0,33,2,4,0,372,212,0,0,0,799,2,15,1,2,80,150,343,28,0,11,110,888,16.5463,992.364,31.064
