epoch,step,train_loss,learning_rate,grad_norm,eval_loss,eval_accuracy_branch1,eval_precision_branch1,eval_recall_branch1,eval_f1_branch1,eval_accuracy_branch2,eval_precision_branch2,eval_recall_branch2,eval_f1_branch2,eval_lambda,eval_tn_branch2,eval_fp_branch2,eval_fn_branch2,eval_tp_branch2,eval_loss_branch1,eval_loss_branch2,eval_cm_branch1_actual0_pred0,eval_cm_branch1_actual0_pred1,eval_cm_branch1_actual0_pred2,eval_cm_branch1_actual0_pred3,eval_cm_branch1_actual0_pred4,eval_cm_branch1_actual0_pred5,eval_cm_branch1_actual0_pred6,eval_cm_branch1_actual0_pred7,eval_cm_branch1_actual0_pred8,eval_cm_branch1_actual0_pred9,eval_cm_branch1_actual0_pred10,eval_cm_branch1_actual1_pred0,eval_cm_branch1_actual1_pred1,eval_cm_branch1_actual1_pred2,eval_cm_branch1_actual1_pred3,eval_cm_branch1_actual1_pred4,eval_cm_branch1_actual1_pred5,eval_cm_branch1_actual1_pred6,eval_cm_branch1_actual1_pred7,eval_cm_branch1_actual1_pred8,eval_cm_branch1_actual1_pred9,eval_cm_branch1_actual1_pred10,eval_cm_branch1_actual2_pred0,eval_cm_branch1_actual2_pred1,eval_cm_branch1_actual2_pred2,eval_cm_branch1_actual2_pred3,eval_cm_branch1_actual2_pred4,eval_cm_branch1_actual2_pred5,eval_cm_branch1_actual2_pred6,eval_cm_branch1_actual2_pred7,eval_cm_branch1_actual2_pred8,eval_cm_branch1_actual2_pred9,eval_cm_branch1_actual2_pred10,eval_cm_branch1_actual3_pred0,eval_cm_branch1_actual3_pred1,eval_cm_branch1_actual3_pred2,eval_cm_branch1_actual3_pred3,eval_cm_branch1_actual3_pred4,eval_cm_branch1_actual3_pred5,eval_cm_branch1_actual3_pred6,eval_cm_branch1_actual3_pred7,eval_cm_branch1_actual3_pred8,eval_cm_branch1_actual3_pred9,eval_cm_branch1_actual3_pred10,eval_cm_branch1_actual4_pred0,eval_cm_branch1_actual4_pred1,eval_cm_branch1_actual4_pred2,eval_cm_branch1_actual4_pred3,eval_cm_branch1_actual4_pred4,eval_cm_branch1_actual4_pred5,eval_cm_branch1_actual4_pred6,eval_cm_branch1_actual4_pred7,eval_cm_branch1_actual4_pred8,eval_cm_branch1_actual4_pred9,eval_cm_branch1_actual4_pred10,eval_cm_branch1_actual5_pred0,eval_cm_branch1_actual5_pred1,eval_cm_branch1_actual5_pred2,eval_cm_branch1_actual5_pred3,eval_cm_branch1_actual5_pred4,eval_cm_branch1_actual5_pred5,eval_cm_branch1_actual5_pred6,eval_cm_branch1_actual5_pred7,eval_cm_branch1_actual5_pred8,eval_cm_branch1_actual5_pred9,eval_cm_branch1_actual5_pred10,eval_cm_branch1_actual6_pred0,eval_cm_branch1_actual6_pred1,eval_cm_branch1_actual6_pred2,eval_cm_branch1_actual6_pred3,eval_cm_branch1_actual6_pred4,eval_cm_branch1_actual6_pred5,eval_cm_branch1_actual6_pred6,eval_cm_branch1_actual6_pred7,eval_cm_branch1_actual6_pred8,eval_cm_branch1_actual6_pred9,eval_cm_branch1_actual6_pred10,eval_cm_branch1_actual7_pred0,eval_cm_branch1_actual7_pred1,eval_cm_branch1_actual7_pred2,eval_cm_branch1_actual7_pred3,eval_cm_branch1_actual7_pred4,eval_cm_branch1_actual7_pred5,eval_cm_branch1_actual7_pred6,eval_cm_branch1_actual7_pred7,eval_cm_branch1_actual7_pred8,eval_cm_branch1_actual7_pred9,eval_cm_branch1_actual7_pred10,eval_cm_branch1_actual8_pred0,eval_cm_branch1_actual8_pred1,eval_cm_branch1_actual8_pred2,eval_cm_branch1_actual8_pred3,eval_cm_branch1_actual8_pred4,eval_cm_branch1_actual8_pred5,eval_cm_branch1_actual8_pred6,eval_cm_branch1_actual8_pred7,eval_cm_branch1_actual8_pred8,eval_cm_branch1_actual8_pred9,eval_cm_branch1_actual8_pred10,eval_cm_branch1_actual9_pred0,eval_cm_branch1_actual9_pred1,eval_cm_branch1_actual9_pred2,eval_cm_branch1_actual9_pred3,eval_cm_branch1_actual9_pred4,eval_cm_branch1_actual9_pred5,eval_cm_branch1_actual9_pred6,eval_cm_branch1_actual9_pred7,eval_cm_branch1_actual9_pred8,eval_cm_branch1_actual9_pred9,eval_cm_branch1_actual9_pred10,eval_cm_branch1_actual10_pred0,eval_cm_branch1_actual10_pred1,eval_cm_branch1_actual10_pred2,eval_cm_branch1_actual10_pred3,eval_cm_branch1_actual10_pred4,eval_cm_branch1_actual10_pred5,eval_cm_branch1_actual10_pred6,eval_cm_branch1_actual10_pred7,eval_cm_branch1_actual10_pred8,eval_cm_branch1_actual10_pred9,eval_cm_branch1_actual10_pred10,eval_runtime,eval_samples_per_second,eval_steps_per_second
24.0,49272,2.013,0.0520009741841208,37.843421936035156,0.9646978378295898,0.8657289002557544,0.8788373680407878,0.8377731576344399,0.8517517332831851,0.5,0.25,0.5,0.3333333333333333,0.2116,8211,0,8211,0,0.008793964050710201,0.9574390053749084,590,2,0,0,23,20,117,4,3,105,46,21,427,83,0,38,20,8,2,0,32,19,6,2,556,0,23,14,13,0,1,16,1,0,1,0,714,6,0,16,0,0,0,11,15,0,0,2,1395,52,71,5,14,139,121,24,0,3,8,174,1270,77,1,7,141,77,0,0,0,3,0,1,2869,0,3,2,2,0,0,0,0,0,0,0,1976,4,0,0,0,0,0,0,0,0,15,0,1959,0,0,7,1,1,0,56,34,111,3,0,1091,120,0,1,0,5,56,7,100,25,2,62,1370,17.6767,929.021,29.078
25.0,51325,2.0293,0.0500009741841208,33.128814697265625,1.6594552993774414,0.8600048715138229,0.8699287905597878,0.8265522009023627,0.8419100552541946,0.5,0.25,0.5,0.3333333333333333,0.2304,0,8211,0,8211,0.007820389233529568,1.6491321325302124,633,2,0,0,36,20,88,1,6,104,20,51,383,53,0,46,65,6,2,0,33,11,22,3,505,0,53,24,8,0,1,15,1,1,0,0,714,7,0,15,0,0,1,10,41,1,1,4,1377,85,64,1,24,136,80,46,0,0,7,131,1314,70,0,10,155,49,0,0,0,2,0,1,2868,0,4,4,1,0,0,0,0,0,0,1,1952,27,0,0,0,0,0,0,0,0,9,0,1965,0,0,11,0,0,0,59,25,112,4,1,1119,93,2,0,0,5,76,16,105,36,3,92,1293,17.2812,950.283,29.743
26.0,53378,2.018,0.048000974184120804,20.47864532470703,1.2483526468276978,0.8723663378394836,0.8765236888819499,0.8412201655581725,0.8535796745767904,0.5,0.25,0.5,0.3333333333333333,0.25,0,8211,0,8211,0.011017565615475178,1.2356435060501099,605,2,0,0,58,40,79,0,4,85,37,31,396,87,0,28,85,6,1,1,11,4,18,1,556,0,9,34,7,0,1,5,1,1,1,0,723,11,0,5,0,0,0,7,27,0,3,6,1426,146,46,1,12,85,62,22,0,2,6,102,1470,51,0,8,79,42,1,0,0,7,0,5,2856,0,4,2,5,0,0,0,0,0,0,0,1968,8,0,4,0,0,0,0,0,0,13,0,1961,0,0,17,1,0,2,83,72,93,1,1,1026,128,0,2,0,7,92,51,64,12,1,60,1339,17.5236,937.138,29.332
27.0,55431,2.0448,0.0460009741841208,61.76210403442383,1.4934465885162354,0.8567165996833516,0.8654327122915896,0.8237866228667472,0.8392533693374378,0.5,0.25,0.5,0.3333333333333333,0.27040000000000003,0,8211,0,8211,0.009316375479102135,1.4819285869598389,592,2,0,0,94,36,76,2,7,46,55,57,408,63,0,40,49,3,2,0,19,9,21,4,529,0,34,27,6,0,1,9,1,1,0,0,704,15,1,19,0,0,2,6,23,0,0,4,1466,83,49,4,19,86,80,24,0,0,6,192,1316,49,3,17,111,64,1,0,0,1,0,1,2861,2,7,4,3,0,0,0,0,0,0,0,1957,22,0,1,0,0,0,0,0,0,11,0,1963,0,0,15,2,0,0,110,43,96,12,4,979,163,1,0,0,4,93,22,81,61,2,70,1294,17.7419,925.604,28.971
28.0,57484,2.0685,0.0440009741841208,89.11972045898438,1.2428170442581177,0.8440506637437584,0.8612401900957319,0.8030848702854487,0.8226920914564153,0.5,0.25,0.5,0.3333333333333333,0.2916,8211,0,8211,0,0.00853008683770895,1.2367562055587769,603,2,0,0,47,40,69,7,4,103,35,36,357,11,0,26,139,2,6,0,64,9,29,0,449,0,25,92,5,0,1,28,3,0,0,0,713,8,1,13,0,0,3,10,18,0,2,6,1348,119,43,9,20,146,103,15,0,0,14,122,1324,53,8,21,156,69,0,0,0,3,0,1,2844,7,12,7,6,0,0,0,0,0,0,0,1976,3,0,1,0,0,0,0,0,0,13,1,1960,0,0,9,1,0,3,53,33,100,30,5,1013,177,0,0,0,7,48,24,78,87,1,109,1274,17.5397,936.274,29.305
29.0,59537,2.0992,0.0420009741841208,51.09285354614258,1.1652190685272217,0.8372305443916697,0.8655389756530343,0.7878107868376307,0.8117812217310171,0.5,0.25,0.5,0.3333333333333333,0.31360000000000005,0,8211,0,8211,0.01074638869613409,1.1528681516647339,562,3,0,0,122,41,37,5,6,111,23,9,347,7,0,76,148,0,2,2,54,5,5,1,378,0,173,50,2,0,2,19,2,0,0,0,711,17,1,7,0,1,3,8,13,0,1,4,1493,73,20,6,29,110,65,12,0,2,6,255,1263,29,2,30,133,50,1,0,0,3,1,3,2828,4,12,18,10,0,0,0,0,0,0,0,1952,25,0,3,0,0,0,0,0,0,7,0,1967,0,0,5,2,0,2,157,25,45,18,9,1011,150,1,0,0,5,165,10,46,44,8,112,1237,17.547,935.885,29.293
30.0,61590,2.0815,0.0400009741841208,68.11128997802734,1.4781826734542847,0.8534892217756668,0.8807274802179699,0.8113022281854732,0.8339920148359714,0.5,0.25,0.5,0.3333333333333333,0.3364,0,8211,0,8211,0.00918374303728342,1.4669172763824463,602,2,0,0,146,24,35,1,4,81,15,30,357,22,0,116,97,0,2,0,23,3,13,0,458,0,121,30,2,0,1,6,1,0,0,0,708,19,1,10,0,0,2,8,17,0,2,2,1577,51,19,3,15,93,35,12,0,2,4,298,1302,25,0,8,107,24,8,0,0,2,1,4,2843,0,4,13,5,0,0,0,0,0,0,0,1966,12,0,2,0,0,0,0,0,0,14,0,1960,0,0,10,1,0,1,220,30,46,0,1,1041,74,2,0,0,3,232,21,47,20,1,100,1202,17.9654,914.088,28.61
31.0,63643,2.053,0.0380009741841208,60.032894134521484,1.5661017894744873,0.8403361344537815,0.8686323787234843,0.7994684807570092,0.8214111443602928,0.5,0.25,0.5,0.3333333333333333,0.36,8211,0,8211,0,0.011282995343208313,1.5584818124771118,570,2,0,0,129,26,43,5,4,115,16,27,365,26,0,171,13,1,2,0,40,5,15,1,451,0,127,20,2,0,2,13,1,0,0,0,708,18,0,10,0,0,3,9,15,0,1,3,1518,47,34,3,20,117,56,13,0,4,12,300,1220,32,2,9,150,40,7,0,0,7,1,2,2825,2,4,20,12,0,0,0,0,0,0,0,1933,42,0,5,0,0,0,0,0,0,16,0,1958,0,0,6,0,0,1,175,19,57,2,2,1049,113,2,0,0,3,191,17,59,29,3,121,1203,17.7922,922.989,28.889
32.0,65696,2.0238,0.0360009741841208,42.38033676147461,1.265909194946289,0.8515406162464986,0.869908793887862,0.811373116281752,0.8290361209045208,0.5,0.25,0.5,0.3333333333333333,0.3844,8211,0,8211,0,0.009494953788816929,1.2589393854141235,556,2,0,0,147,25,33,1,5,125,16,41,349,73,0,122,20,0,2,0,36,7,17,1,498,0,82,21,2,0,1,9,1,0,0,0,706,16,1,13,0,0,3,9,16,0,0,5,1507,57,19,1,14,129,66,13,0,3,8,298,1224,29,0,8,160,39,6,0,0,1,1,1,2848,0,4,13,6,0,0,0,0,0,0,0,1971,7,0,2,0,0,0,0,0,0,15,0,1959,0,0,4,0,0,1,147,22,51,1,0,1110,88,1,0,0,2,159,12,55,16,1,126,1256,17.7451,925.439,28.966
33.0,67749,2.0052,0.0340009741841208,63.55931091308594,1.2007055282592773,0.8470953598830837,0.8657697183707443,0.8044547316546403,0.8255161514901236,0.5,0.25,0.5,0.3333333333333333,0.4096,8211,0,8211,0,0.009765940718352795,1.1933232545852661,546,2,0,0,128,60,45,1,4,102,22,26,362,53,0,89,77,0,1,0,33,9,19,1,480,0,80,36,4,0,0,11,1,0,0,0,688,12,3,33,0,0,3,9,12,0,0,3,1440,99,44,1,13,114,88,9,0,1,10,194,1343,46,0,7,125,47,2,0,0,0,1,1,2861,0,3,6,6,0,0,0,0,0,0,2,1927,47,0,4,0,0,0,0,0,0,23,0,1951,0,0,5,0,0,1,122,43,100,1,0,1018,134,0,0,0,1,119,23,88,16,0,86,1295,17.8796,918.479,28.748
34.0,69802,1.9482,0.0320009741841208,65.99894714355469,1.1146385669708252,0.8469126781147241,0.8684260960770573,0.8016405350539274,0.8236575394229273,0.5,0.25,0.5,0.3333333333333333,0.43560000000000004,0,8211,0,8211,0.011140544898808002,1.1020575761795044,590,1,0,0,131,39,34,8,2,101,4,21,349,12,0,83,143,0,3,1,36,2,18,0,426,0,123,48,3,0,0,13,1,0,1,0,707,14,3,11,0,0,3,9,17,0,3,8,1448,111,32,10,13,129,43,19,2,3,13,175,1360,35,4,7,129,35,2,0,0,1,0,3,2854,2,4,11,3,0,0,0,0,0,0,1,1963,14,0,2,0,0,0,0,0,0,20,2,1952,0,0,10,1,0,1,112,42,92,15,1,1060,90,1,0,0,4,146,27,70,55,0,126,1199,17.7549,924.928,28.95
35.0,71855,1.9324,0.0300009741841208,45.41277313232422,1.3725998401641846,0.8430154670563877,0.8665231692920241,0.7981026545233239,0.8205336001360056,0.5,0.25,0.5,0.3333333333333333,0.4624000000000001,8211,0,8211,0,0.010886207222938538,1.3647685050964355,558,2,0,0,182,36,21,8,4,95,4,13,377,8,0,82,116,0,3,0,48,3,17,0,411,0,132,55,3,0,1,12,1,0,0,0,707,13,2,12,0,0,3,11,12,0,2,10,1491,78,21,7,17,114,62,14,3,5,17,209,1315,27,6,7,138,41,4,0,0,2,0,2,2839,5,4,16,8,0,0,0,0,0,0,2,1933,43,0,2,0,0,0,0,0,0,20,0,1954,0,0,6,1,0,1,158,33,50,15,1,1035,124,0,0,0,8,154,23,57,42,0,120,1224,17.6774,928.981,29.077
36.0,73908,1.8588,0.0280009741841208,64.70782470703125,1.1640561819076538,0.8377176957739617,0.8635762522175677,0.7908653332243415,0.8141823217297357,0.5,0.25,0.5,0.3333333333333333,0.48999999999999994,0,8211,0,8211,0.01042826659977436,1.1521505117416382,550,1,0,0,197,52,20,7,6,73,4,27,349,10,0,104,134,0,2,1,23,0,19,0,413,0,137,53,1,0,1,7,1,0,1,0,706,13,5,9,0,1,3,10,11,0,0,3,1509,111,16,9,27,78,50,16,2,2,12,210,1382,21,4,15,86,32,6,0,0,2,0,2,2832,7,12,11,8,0,0,0,0,0,0,0,1837,141,0,2,0,0,0,0,0,0,6,0,1968,0,0,13,1,0,1,180,48,45,15,5,992,124,3,0,0,4,167,38,38,52,7,100,1219,17.5452,935.982,29.296
37.0,75961,1.8192,0.0260009741841208,46.514278411865234,1.3804266452789307,0.8481305565704542,0.8827463852362498,0.7945283169754507,0.8202630095449108,0.5,0.25,0.5,0.3333333333333333,0.5184,8211,0,8211,0,0.01077210996299982,1.3730928897857666,573,3,0,0,176,47,17,8,0,83,3,12,345,3,0,143,106,0,0,0,40,1,15,0,342,1,207,60,0,0,0,7,0,1,1,0,712,14,1,8,0,0,4,7,11,0,0,8,1549,94,13,7,8,96,28,10,0,2,10,262,1365,12,0,2,101,18,8,0,0,1,0,1,2848,0,3,15,4,0,0,0,0,0,0,1,1965,11,0,3,0,0,0,0,0,0,20,0,1954,0,0,7,1,0,1,183,42,36,1,0,1112,41,2,1,0,4,242,29,31,16,0,140,1163,17.7027,927.653,29.035
38.0,78014,1.7315,0.0240009741841208,95.2388687133789,0.9962409138679504,0.8361344537815126,0.8623428612265365,0.7862913720601806,0.8103391267654015,0.5,0.25,0.5,0.3333333333333333,0.5476,0,8211,0,8211,0.010599296540021896,0.9844424724578857,551,3,0,0,180,70,18,9,5,65,9,34,366,5,0,135,80,0,3,0,26,1,24,1,370,0,168,60,1,0,1,6,1,0,1,0,702,12,2,18,0,0,2,11,12,0,0,8,1512,96,23,11,27,67,58,15,2,3,24,260,1308,24,9,5,89,43,4,0,0,2,0,2,2840,11,6,5,10,0,0,0,0,0,0,2,1903,74,0,1,0,0,0,0,0,0,16,0,1958,0,0,10,0,0,2,183,41,54,18,4,975,137,0,0,0,4,166,23,42,67,3,77,1246,17.5293,936.833,29.322
39.0,80067,1.6734,0.0220009741841208,87.06156921386719,1.0210819244384766,0.850627207404701,0.8766119727535464,0.7988831508837037,0.8231077870783335,0.5,0.25,0.5,0.3333333333333333,0.5776,0,8211,0,8211,0.011266924440860748,1.0085906982421875,577,3,0,0,130,82,27,7,2,79,3,15,336,7,0,48,219,0,1,0,23,1,14,0,382,0,67,158,2,0,1,8,0,1,1,0,701,9,5,21,0,0,2,8,21,0,1,5,1413,188,25,8,14,105,34,13,0,3,8,104,1492,34,1,3,96,28,3,0,0,0,0,1,2863,0,3,7,3,0,0,0,0,0,0,2,1954,22,0,2,0,0,0,0,0,0,25,0,1949,0,0,8,0,0,2,108,76,65,2,0,1098,65,1,0,0,4,134,58,59,26,1,141,1204,17.6801,928.839,29.072
40.0,82120,1.591,0.0200009741841208,59.794761657714844,1.2418123483657837,0.84472049689441,0.8815509337536679,0.7905277903695112,0.816429034036187,0.5,0.25,0.5,0.3333333333333333,0.6084,8211,0,8211,0,0.011859215795993805,1.2328193187713623,533,4,0,1,210,60,11,7,2,80,2,6,350,3,0,113,146,0,1,0,30,1,9,1,346,0,182,83,1,0,1,9,0,0,0,0,711,14,2,9,0,0,5,7,9,0,0,7,1554,94,13,6,12,89,30,6,0,1,11,217,1410,15,0,2,101,19,2,0,0,4,0,3,2839,0,4,22,6,0,0,0,0,0,0,1,1941,34,0,4,0,0,0,0,0,0,22,0,1952,0,0,4,1,0,2,189,53,29,1,0,1106,39,0,0,0,6,237,42,33,14,0,166,1130,17.6987,927.863,29.042
41.0,84173,1.5467,0.0180009741841208,77.58457946777344,0.867309033870697,0.8498355864084765,0.8778844154722539,0.8009421370366817,0.8251111511800729,0.5,0.25,0.5,0.3333333333333333,0.6400000000000001,0,8211,0,8211,0.01255824789404869,0.8538453578948975,573,3,0,0,170,72,11,9,1,70,1,10,372,8,0,101,135,0,1,0,22,1,14,1,379,1,164,63,1,0,1,8,0,0,1,0,699,17,12,9,0,0,4,6,17,0,3,6,1510,137,15,17,11,74,24,13,2,2,7,174,1466,15,1,3,82,17,8,0,0,4,0,5,2827,5,4,25,2,0,0,0,0,0,0,1,1961,16,0,2,0,0,0,0,0,0,20,8,1946,0,0,10,1,0,3,180,63,29,4,1,1089,44,3,0,0,5,227,51,32,34,0,142,1134,17.8989,917.485,28.717
42.0,86226,1.5003,0.0160009741841208,40.16458511352539,0.7393668293952942,0.8383266350018268,0.8703968336103209,0.7871799233842254,0.8110476150815287,0.5,0.25,0.5,0.3333333333333333,0.6723999999999999,0,8211,0,8211,0.012002518400549889,0.7269167304039001,576,3,0,0,140,97,9,6,3,74,2,13,342,3,0,75,187,0,1,0,28,1,19,0,347,0,130,126,1,0,1,8,0,0,1,0,697,12,13,11,0,1,7,6,16,0,1,4,1442,171,9,5,25,113,28,16,0,3,7,122,1497,15,0,3,101,18,6,0,0,4,0,4,2815,1,6,41,3,0,0,0,0,0,0,1,1822,152,0,5,0,0,0,0,0,0,6,0,1968,0,0,6,1,0,1,130,74,31,0,1,1143,37,1,0,0,4,194,75,29,16,5,186,1118,17.3722,945.303,29.587
43.0,88279,1.4557,0.0140009741841208,30.242948532104492,0.8050200939178467,0.840397028376568,0.8811088403488672,0.7868738336248562,0.8138617223200416,0.5,0.25,0.5,0.3333333333333333,0.7055999999999999,8211,0,8211,0,0.011985968798398972,0.794003963470459,531,6,1,0,205,93,5,6,1,58,4,4,368,3,0,112,132,0,0,0,31,0,7,0,335,1,208,73,0,0,1,7,0,0,1,0,689,17,25,7,0,0,2,7,6,1,3,5,1591,94,9,4,14,64,23,6,1,2,5,202,1474,6,0,1,70,15,3,0,0,9,0,12,2785,0,3,54,14,0,0,0,0,0,0,3,1892,78,0,7,0,0,0,0,0,0,31,4,1939,0,0,3,2,0,0,227,61,15,1,0,1093,22,0,0,0,5,291,59,15,11,0,143,1104,17.451,941.034,29.454
44.0,90332,1.3601,0.0120009741841208,41.31201934814453,0.7395592331886292,0.8468517841919376,0.888251038794399,0.7955250656006331,0.8234807064542579,0.5,0.25,0.5,0.3333333333333333,0.7395999999999999,8211,0,8211,0,0.0116905327886343,0.7283920645713806,571,4,1,0,212,54,7,8,0,51,2,8,370,7,0,179,74,0,0,0,12,0,7,0,358,0,228,33,1,0,1,4,0,0,1,0,695,23,16,7,0,0,1,5,11,0,3,4,1617,72,11,11,17,49,19,17,0,3,9,284,1394,10,0,1,51,13,12,0,0,6,0,8,2824,1,3,24,2,0,0,0,0,0,0,2,1959,17,0,2,0,0,0,0,0,0,25,0,1949,0,0,8,2,0,0,250,52,18,1,0,1075,18,3,1,0,4,326,37,16,19,1,126,1095,17.6187,932.076,29.174
45.0,92385,1.3224,0.0100009741841208,86.51732635498047,0.7845091819763184,0.8407014979905005,0.8757512437749783,0.7904271003666615,0.8154626310794005,0.5,0.25,0.5,0.3333333333333333,0.7744,0,8211,0,8211,0.011003073304891586,0.7728915214538574,572,3,0,0,131,109,6,3,2,79,5,17,365,3,0,89,134,0,0,0,42,0,15,0,352,0,163,93,0,0,1,8,0,0,1,0,661,13,48,10,0,0,8,7,10,0,3,3,1484,145,10,4,17,111,27,14,0,1,5,137,1502,11,0,1,102,9,10,0,0,4,0,6,2791,0,3,62,4,0,0,0,0,0,0,3,1792,178,0,7,0,0,0,0,0,0,23,0,1951,0,0,3,1,0,0,126,69,15,0,1,1200,9,0,0,0,2,193,73,17,11,1,195,1136,17.3479,946.626,29.629
46.0,94438,1.2763,0.0080009741841208,42.03013610839844,0.7031764388084412,0.8351601510169285,0.8728851535175451,0.7814720075585807,0.8078101625575799,0.5,0.25,0.5,0.3333333333333333,0.81,0,8211,0,8211,0.012550887651741505,0.6904123425483704,563,2,0,0,183,71,5,7,3,73,3,38,340,4,0,164,70,0,1,0,33,0,16,0,340,0,209,57,1,0,2,7,0,0,0,0,681,20,21,16,0,0,5,5,12,0,0,3,1548,102,10,7,22,88,22,16,0,3,7,223,1421,12,0,3,80,17,10,0,0,7,0,7,2819,0,4,28,5,0,0,0,0,0,0,1,1819,152,0,8,0,0,0,0,0,0,19,0,1955,0,0,5,0,0,0,201,55,19,1,0,1116,27,3,0,0,4,268,46,17,15,4,158,1113,17.2257,953.341,29.839
47.0,96491,1.2307,0.006000974184120799,36.73988342285156,0.9470005631446838,0.840640604067714,0.8762812670158072,0.7937961402198287,0.8184999118265033,0.5,0.25,0.5,0.3333333333333333,0.8464,8211,0,8211,0,0.010444216430187225,0.9380881190299988,559,3,0,0,199,44,10,7,2,83,3,29,373,9,0,161,47,0,1,0,29,1,17,0,375,0,202,28,0,0,2,8,0,0,1,0,702,23,7,8,0,0,2,5,12,0,2,6,1596,56,10,8,21,82,21,15,0,4,11,285,1338,11,0,1,96,21,10,0,0,10,0,2,2824,0,3,25,6,0,0,0,0,0,0,1,1802,172,0,5,0,0,0,0,0,0,13,0,1961,0,0,6,1,0,0,199,32,22,0,1,1132,31,3,0,0,4,258,30,17,17,3,153,1143,17.2918,949.699,29.725
48.0,98544,1.2093,0.0040009741841207985,34.72277069091797,0.7188671231269836,0.8479478748020948,0.8756845902059244,0.796094132892323,0.8202961216169787,0.5,0.25,0.5,0.3333333333333333,0.8835999999999999,0,8211,0,8211,0.009772956371307373,0.7087777853012085,578,3,0,0,162,46,21,7,1,90,2,42,352,8,0,146,69,0,1,0,32,0,21,0,358,0,207,33,1,0,2,10,0,2,1,0,695,13,8,18,0,0,7,4,18,0,1,4,1519,90,22,10,15,111,24,22,0,2,8,214,1387,20,0,3,104,22,6,0,0,0,0,1,2854,0,4,15,0,0,0,0,0,0,0,3,1924,51,0,2,0,0,0,0,0,0,26,0,1948,0,0,8,1,0,0,144,45,43,2,0,1143,38,7,0,0,3,171,41,38,26,2,173,1167,17.2736,950.697,29.756
49.0,100597,1.1995,0.002000974184120799,33.00692367553711,0.7418092489242554,0.8411886493727926,0.8634137409813374,0.7972694173402579,0.8188654487161476,0.5,0.25,0.5,0.3333333333333333,0.9216,0,8211,0,8211,0.009586633183062077,0.7317448854446411,571,4,0,0,153,88,12,7,7,67,1,19,387,13,0,116,97,0,2,1,15,0,13,0,407,0,158,46,1,0,2,5,0,2,1,0,702,13,6,10,0,5,3,6,27,0,3,2,1532,107,13,16,44,53,17,26,5,3,19,175,1439,13,8,20,57,17,8,0,1,5,0,2,2838,7,8,10,1,0,0,0,0,0,0,0,1812,167,0,1,0,0,0,0,0,0,5,0,1969,0,0,16,2,0,3,188,71,34,15,5,1018,72,4,4,0,9,198,52,29,73,14,106,1139,17.221,953.604,29.847
50.0,102650,1.1823,9.74184120798831e-07,30.0584659576416,0.7021138668060303,0.8483132383388138,0.8698806402329087,0.800824603265903,0.8228228281233148,0.5526123492875411,0.5590067802822063,0.5526123492875411,0.5401542386471316,0.9603999999999999,5889,2322,5025,3186,0.009716810658574104,0.6923835277557373,593,2,1,0,149,65,21,7,1,69,2,39,355,14,0,129,92,0,1,0,20,0,23,0,395,0,164,41,1,0,2,6,0,3,1,0,705,12,4,15,0,0,4,4,33,0,2,7,1508,111,21,9,21,77,25,23,0,5,18,175,1436,21,0,8,73,23,5,0,0,2,0,1,2859,0,3,9,1,0,0,0,0,0,0,4,1899,74,0,3,0,0,0,0,0,0,35,0,1939,0,0,13,0,0,1,171,58,42,3,1,1084,51,6,0,0,6,181,56,44,35,2,140,1158,16.4625,997.542,31.223
